names,Pitch,SpectralCentroid,SpectralSpread,SpectralSkewness,SpectralKurtosis,SpectralFlatness,SpectralCrest,SpectralSlope,SpectralDecrease,SpectralRollOff,SpectralVariation,SpectralFlux,HarmonicSpectralDeviation,Tristimulus_1,Tristimulus_2,Tristimulus_3,HarmonicOddToEvenRatio,Inharmonicity,HarmonicEnergy,NoiseEnergy,Noisiness,HarmonicToNoiseEnergy,PartialsToNoiseEnergy,time_s,F1_Hz,F2_Hz,F3_HZ,F4_Hz,F0_Hz,x,y
Ninou_e_5,349.760589856067,959.844227136626,633.638603290898,1.58315783258191,5.05671221467803,6.15695512582853e-05,0.539614481673735,-4.11545175300268e-06,0.16030789025951,1447.90152346906,0.0155945748499705,0.0028093993232452,0.0216755731807165,0.22706761696932,0.583228303734499,0.159456944271783,0.225716640331924,0.126937654348812,0.0322804750167025,0.0291342719046584,0.431119686844857,1.29554475974767,1.31954148816187,0.358674,699.828115,1916.73455,1964.944286,3110.802583,350.88209291947,-10.084446,-49.351982
Ninou_i_1,465.259112128832,1527.21998381104,1234.02081531529,0.67017732737489,1.96433203435575,4.98278380882322e-05,0.497681031591059,1.65212807906327e-07,0.104808100840215,2556.06342272256,0.0109776268653909,0.0018461985437955,0.0118452432978788,0.532898544647857,0.0870838141930698,0.378820435291933,17.2356452561601,0.0846880700642557,0.0324147986634011,0.0261141953677278,0.427324155590768,1.33544898535264,1.34016873022172,0.358674,472.876499,2263.283604,2856.758497,3437.588464,463.078632473085,-25.427195,-45.277958
Ninou_i_2,289.22676645511,1520.24279028026,1296.17257676358,0.492454181328115,1.75774866841125,0.0056495278902961,0.419263793588572,-5.17285888619749e-06,0.166870722496752,2540.75754184538,0.495044580452862,0.0072917101320142,0.0069116965327089,0.522920187784676,0.134008527619542,0.301050065613029,10.7647915136189,0.132598146160864,0.041133629592088,0.0312870349355521,0.425228184919368,1.23772552247565,1.35167854687153,0.306429,375.077909,2406.4161,2932.616437,4130.074123,289.075267048115,11.65249,-49.25514
Ninou_i_3,334.738479924097,2225.72573528451,1139.36709616308,-0.567924816808346,2.20992276992957,0.0003446203356054,0.21663536067524,1.3793591687706e-06,0.0644133436434916,3228.36218548535,0.62818510168936,0.0043444024009101,0.0084788379485044,0.333604397750955,0.078763758066865,0.593452343821811,4.10628046663287,0.148322718787063,0.0150435570804274,0.0218974664850661,0.436904919865492,0.887724209301864,1.28882751036053,0.65623,396.869849,2375.921497,2903.891012,3316.706,332.397760937962,-21.440031,-45.54936
Ninou_i_4,331.084867452998,643.469316110574,763.550255229265,2.43477146607915,7.93166328841766,5.95547731866135e-05,0.776633238424746,-1.16203568924479e-05,0.237634689990864,979.783488803824,0.000303331787538,0.001310758112488,0.0102750342887388,0.829286943592722,0.0951972140882779,0.0699307675354893,76.8664767167196,0.11859835785669,0.0673407288167684,0.0493211594939119,0.41886673072724,1.38515079169195,1.38739419161745,0.42398,357.167335,2302.578753,2866.233619,4004.571631,327.537896619037,11.038325,-48.826656
Ninou_i_5,326.338169475084,1677.58520162814,1206.20546247686,0.155082400379241,1.48040068835116,0.0001796614881622,0.337925070169614,-2.33336744945553e-06,0.0795200580029802,3211.57485069705,0.753067279305079,0.0057351568111326,0.006942867146363,0.43249224416869,0.157438629578469,0.376026642255764,4.58574396111134,0.120427308345521,0.0316323280016208,0.026139082913303,0.442163557474395,1.15809510735638,1.26160655507642,0.358674,413.355726,2405.591946,2890.276315,3350.255928,327.983339074739,-6.9719276,-38.294212
Ninou_i_6,324.6460687011,1607.48789155727,1168.31706460776,0.149763798862504,1.47302728947262,0.000306601745165,0.3944308838368,-1.50945638808708e-06,0.104685519954218,3551.2249941576,0.734045889356146,0.0101341475684136,0.0112231652382182,0.48192051072488,0.0975740286936442,0.385024019014987,8.90960830184887,0.116561831259998,0.0462126094834707,0.037647641024722,0.426640323549221,1.20928391848028,1.34389776749655,0.358674,387.658486,2489.345883,2531.587692,3023.290851,324.554077547408,-6.8218966,-39.023907
Ninou_u_1,481.805590191701,1145.24897674868,1092.94613807929,1.75990474968998,4.74205561964934,0.0001672127187517,0.544799046065048,-1.75720723800803e-06,0.138543233649917,3398.15472729563,0.0040084121360819,0.0009653274914175,0.0045210596871203,0.583677214469907,0.279533518768423,0.153798242900688,8.76297586235809,0.091655098675759,0.0184348470988035,0.0132965108923511,0.423502884658358,1.35599877984514,1.36126516789174,0.450102,634.143142,1106.779512,3319.817753,3845.956159,481.967930482728,9.872888,-48.115345
Ninou_u_2,327.660342913206,614.297548800344,320.217430896173,1.23873207875473,3.25011173863288,2.96199326509292e-06,0.537799693305612,1.47968175089429e-05,0.227105788858799,974.3153469152,0.0014709291642987,0.002167582236668,0.0241089083005414,0.547228054591808,0.446256362602213,0.0,58.8853526723544,0.122497158872742,0.0499588231878094,0.0398600940518747,0.423023344422996,1.35698487226452,1.36393574476273,0.776587,335.515886,979.324921,3011.818902,3490.858697,327.267784361849,4.9537477,-54.077587
Ninou_u_3,217.301942714003,614.992504134387,423.021010250932,1.9722005158824,11.202691922606,8.24552907561476e-06,0.308205375404419,-1.05952322332357e-06,0.0898813258310001,1331.89455830134,0.0072185685729139,0.0009387953738375,0.0109176667822031,0.290026890598879,0.591249154106947,0.0616655724622277,0.681612090691141,0.190335375673442,0.0209462822586386,0.0213980650891059,0.422650679200012,1.24425064595742,1.36602009463888,0.80271,848.390687,1453.064673,3395.879098,4082.317652,216.927473730959,-27.913197,-39.70501
Ninou_u_4,466.335331753731,879.856566387887,741.699683434979,2.20087062425974,7.8705931040534,0.0009080444377812,0.531323959635084,-1.25398715044168e-05,0.300363197631806,1881.38365290773,0.0039284086787632,0.0022381545491422,0.0077059669074111,0.564542515775489,0.385498759819063,0.0459123529196359,3.77518120039068,0.0773617973323193,0.046833466505092,0.0354806804023087,0.434877421359007,1.29647334266341,1.29949855036154,0.215,675.277589,1123.474518,3197.688384,3742.488439,466.418638080742,3.4114776,-60.667145
Ninou_u_5,309.448874025499,579.286806974357,438.819442739593,3.84821700521406,23.576105669117,0.0003281494720429,0.447784839221109,-5.64260912150368e-06,0.178741035135504,939.239758341392,0.0155757677886443,0.00320736632172,0.0041611030939968,0.476045333190976,0.470997279404891,0.0192832708137616,4.716235944741,0.124557714029269,0.0177830664794991,0.0175758194783172,0.469886496040292,1.0825958966265,1.12817352366358,0.149694,507.005336,852.039915,2880.334692,3975.243646,310.309115488775,17.321579,-52.485092
Ninou_w_1,305.983023977905,750.369682512354,621.479971673756,2.87350109259898,13.3571698791319,5.98561274445348e-05,0.348785016280757,-2.75794572024516e-06,0.1090060085219,3456.09290491702,0.0746826754953384,0.0015376232722421,0.0041011278154675,0.368627268608152,0.580515044993818,0.0318481743306579,1.41439763808626,0.145483448843664,0.0147883187093022,0.0125314532701175,0.432761479719986,1.26713743204454,1.31074234658213,0.786842,592.122775,1201.620391,3304.300172,4010.818674,303.010204711236,12.711249,-49.97274
Ninou_w_2,219.319548055056,630.554602902776,518.698568647011,3.17229120109519,16.1247059112716,0.0001743476165775,0.303626073403213,-9.38414510434656e-06,0.153879137410635,683.493632005084,0.0122125733938115,0.0026543844048809,0.0075098298877973,0.199181803072663,0.588206141289159,0.100899497287575,1.45747669205793,0.192028901913562,0.02525668104394,0.036537315719986,0.425758040654119,0.779115281573075,1.34875188373104,0.254184,585.419256,1023.615908,2996.992416,3277.069594,220.701152124911,5.262575,-58.502472
Ninou_w_3,328.797897220338,630.406829028271,395.255532336189,3.76749459638982,19.3825795110348,3.552945149416e-06,0.471635921937269,-1.11897082218374e-05,0.278142538564105,666.023537348741,0.0018044860708367,0.0024503906626336,0.01624154012794,0.41326286264143,0.577409419847758,0.0048779813103816,0.785675907535333,0.118608015901654,0.0512814820815891,0.0387056139084462,0.425780362394348,1.33949069657378,1.34862874928417,0.410918,638.252624,931.356768,2462.733348,3316.41911,329.567894423713,5.3860836,-52.312534
Ninou_w_4,292.165223904099,620.165302143463,307.296204363146,3.73405147520389,24.1196875790228,1.96632169554549e-06,0.504351567628031,-6.13554078121194e-06,0.204953250044695,508.392028219063,0.0027022277975828,0.0018567613003578,0.0149174287957102,0.287269004584318,0.701055622698788,0.0136803294831266,0.407085272585774,0.135473890685284,0.036116893100475,0.0283362749532529,0.421627254126946,1.34639191076346,1.37176541608749,0.463163,588.445576,1069.870483,3262.033907,3911.904139,285.441640139091,5.0689754,-53.214413
Ninou_w_5,293.77289940147,818.557465271149,613.044667538764,2.074384282121,7.20174354173929,6.13075418962371e-07,0.381280341720624,-1.19215583646591e-06,0.0791009359721439,4119.67861977249,0.0069782110856545,0.0011815176842358,0.0145661068444058,0.244334202329264,0.665410095391102,0.0346015843369116,0.458727372092604,0.133187481407125,0.0400268837804208,0.0331261588621405,0.425462396205247,1.33834640732324,1.35038399138374,0.630108,633.683121,1247.83884,2887.599295,3349.54088,293.570507599607,5.6197705,-62.130314
Ninou_w_6,344.547066076516,908.098554746441,690.893974954353,2.66850239094611,9.99175512833169,3.68327398238413e-05,0.540349964087047,-5.96080237692443e-06,0.188642979594806,3470.72825129409,0.0034160732590438,0.0020117104300131,0.0193516736584636,0.220287656590003,0.730049621137717,0.0483558649455116,0.162265533489041,0.117794080803801,0.0417239252116482,0.032517943602643,0.426918541717422,1.32282675616654,1.3423676055249,0.776587,695.25974,1398.354439,3460.300337,4047.800258,345.409962838761,17.95048,-53.34432
Ninou_w_7,430.854883227547,910.896745961251,472.316049633492,2.52443098547308,9.25679294442406,0.0006055059139809,0.459383597918601,-3.29723297164354e-06,0.146851691289479,995.926684982607,0.0238842671642689,0.0029442431880054,0.0379734277912211,0.316833654744346,0.658401964273387,0.0,0.392346113905639,0.106305956630993,0.0452515376148857,0.0375652423225279,0.442225321234155,1.22669033876145,1.26129082458959,0.149694,822.009375,1188.919606,3324.49743,3671.897963,413.396227955831,1.5542076,-50.833534
Ninou_w_8,325.021331264854,1077.02261225383,844.350565399911,2.04809650023482,6.21317368523552,0.0003169679819194,0.404225852876156,-6.00442148952302e-06,0.150244643336264,3183.4216347711,0.0028651784478425,0.0011604714328729,0.0109898846126407,0.13029348802274,0.750276301012159,0.133333556874028,0.405381896978247,0.109202252559086,0.0475471654164571,0.0363583484120532,0.426299524997386,1.34365831733132,1.34576850632459,0.358674,726.409051,1201.925296,3267.307075,3741.651772,320.307003238987,-17.048117,-46.6032
Ninou_w_9,431.103538984289,1360.43180194921,935.40329529508,1.52350791971802,4.08671061803898,4.92012532854224e-06,0.406281620150335,1.0587922195709e-06,0.0956859082560614,3310.70113356409,0.0644158198877458,0.0040791424613456,0.0150558130420634,0.154226703267227,0.712835888688198,0.0638274340973394,0.405877949158889,0.109494928700227,0.0313519311074272,0.0278495063682242,0.440472557508182,1.21865786266206,1.27028899520358,0.306429,854.589965,1317.896536,3106.869055,3545.195446,433.042399881692,5.069621,-49.867893
